id,name,state,type,metro,politics,unions,english,germanprot,germancath,irish,eeurope,italian,mexicandem,mixed,dontknowdem,confirmed,year,ordinance,sign,still,vexplusion,threat,vtonewcomers,police,private,zoning,realtors,reputation,otherexplusion,dontknowexplusion,black,chinese,native,mexican,jew,asian,other,dontknowexcluded,1860total,1860white,1860black,1860chinese,1860native,1860mexican,1860otherexcluded,1860blackhouse,1870total,1870white,1870black,1870chinese,1870native,1870mexican,1870otherexcluded,1870blackhouse,1880total,1880white,1880black,1880chinese,1880native,1880mexican,1880otherexcluded,1880blackhouse,1890total,1890white,1890black,1890chinese,1890native,1890mexican,1890otherexcluded,1890blackhouse,1900total,1900white,1900black,1900chinese,1900native,1900mexican,1900otherexcluded,1900blackhouse,1910total,1910white,1910black,1910chinese,1910native,1910mexican,1910otherexcluded,1910blackhouse,1920total,1920white,1920black,1920chinese,1920native,1920mexican,1920otherexcluded,1920blackhouse,1930total,1930white,1930black,1930chinese,1930native,1930mexican,1930otherexcluded,1930blackhouse,1940total,1940white,1940black,1940chinese,1940native,1940mexican,1940otherexcluded,1940blackhouse,1950total,1950white,1950black,1950chinese,1950native,1950mexican,1950otherexcluded,1950blackhouse,1960total,1960white,1960black,1960chinese,1960native,1960mexican,1960otherexcluded,1960blackhouse,1970total,1970white,1970black,1970chinese,1970native,1970mexican,1970otherexcluded,1970blackhouse,1980total,1980white,1980black,1980chinese,1980native,1980mexican,1980otherexcluded,1980blackhouse,1990total,1990white,1990black,1990chinese,1990native,1990mexican,1990otherexcluded,1990blackhouse,2000total,2000white,2000black,2000chinese,2000native,2000mexican,2000otherexcluded,2000blackhouse,2010total,2010white,2010black,2010chinese,2010native,2010mexican,2010otherexcluded,2010blackhouse,2020total,2020white,2020black,2020chinese,2020native,2020mexican,2020otherexcluded,2020blackhouse,comments,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,Farmer City,IL,1,,,,,,,,,,,,,4,1920,3,3,3,,,,,,,,1,,,1,,,,,,,,,,,,,,,,537,,0,,,,,,1298,,0,,,,,,,,,,,,,,1664,,1,,,,,,1603,,15,,,,,,1678,,1,,,,,,1621,,3,,,,,,1833,,0,,,,,,1752,,1,,,,,,,,,,,,,,,,,,,,,,2252,,0,,,,,,,,,,,,,,2055,,0,,0,8,,,2037,,8,,,,,3,,,,,,,,,A longtime Farmer City resident stated," \""There was an ordinance in Farmer City that said no black people after dark. That was years and years ago...early 1900s.\"" \n\nAnother longtime resident said"," \""I just heard stories. I don't know of anyone particularly who experienced it...anyone that came into Farmer City had to leave by sundown.\"" I asked if she was referring to black people"," and she said yes.\n\nA sign outside of Schmidt's Welding and Machine Shop in Farmer City read \""Congrats Michael Brown One Year With No Criminal Behavior\"" on the anniversary of his death.\n\nA Farmer City resident stated that she believed the city had been sundown.  As of 2000", there were no African Americans in the city.\n\nOne person whose family lived in Farmer City confirmed that it was still a sundown town in 2010 via email. ,40.2434,-88.6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Fisher,IL,1,,,,,,,,,,,,,2,,3,3,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,,0,,,,,,1601,,5,,,,,,,,,,,,,,According to students at the University of Illinois, the town is extremely racist with no diversity.,40.3148,-88.3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Flora,IL,1,,,,,,,,,,,,,2,,3,3,3,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,,,,,,,,5086,,9,,,,,,,,,,,,,,,,,,,,,,The sign was up as late as 1960. A military man and his family had a car accident outside of Flora and no one would put them up for the night.  I was told we had an ordinance. (According to a local resident.,38.6689,-88.4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Flowerfield,IL,2,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In DuPage County.  Possible entire county was sundown.,41.86,-88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,Forest Park,IL,2,2,,,,,,,,,,,,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594,,0,,,,,,10768,,0,,,,,,14555,,1,,,,,,14840,,0,,,,,,14969,,4,,,,,,14452,,6,,,,,,15472,,5,,,,,1,15177,,636,,,,,,14918,11421,1942,,,,,,15688,8808,4892,,,,,,,,,,,,,,,,,,,,,,Apparently in the fairly recent past," \""there were never any For Sale signs on the lawns of homes that were for sale. In fact", there were no notices in the\npaper that a home was for sale in a Real Estate section. If you wanted to\nbuy a home in Forest Park, you went to a realtor to find what was available.\nWhen we were young, a black family was buying a home there," and there was a\nlot of talk about the \""block-busters\"". It was thought that a group was\nbuying the house for the purpose of integrating the town. After moving in",\ntheir garage had graffiti sprayed on it, and later it was torched. The\nfamily moved away," and that was the last thing we knew\"" -Long-term resident", email, 10\/2012\n,41.8795,-87.8137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Fox Valley,IL,2,2,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In DuPage County.  Possible entire county was sundown.,41.763231,-88.22568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Franklin Park,IL,2,2,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,0,,,,,,,,,,,,,,,,,,,,,,2425,,0,,,,,,,,,,,,,,8899,,0,,,,,,,,,,,,,,20497,,7,,,,,,,,,,,,,,18485,15970,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In DuPage County.  Possible entire county was sundown.,41.9353,-87.8656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Freeburg,IL,1,4,,,,,,,,,,,,4,,0,0,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115,,,,,,,,3872,3816,6,,,,,,,,,,,,,,,,,,,,,,Freeburg, that still bragged about having no blacks in it in the late 70s when it was becoming politically incorrect in much of the country. I think everyone in that town looked at East St. Louis as the evidence for what happens when blacks are part of the culture. (Former resident, 2004),38.4275,-89.9137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,Fulton,IL,1,,,,,,,,,,,,,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Former residents claim that there was a sundown law.,41.8673,-90.1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,Germantown,IL,1,,,,,on,1,,,,,,,4,,0,0,2,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,,0,,,,,,1191,,0,,,,,,1167,1156,0,,,,,,1118,1109,0,,,,,,,,,,,,,,,,,,,,,,An older man of the town said that he took a meal to a man, woman, and a child who had been put off the train. They had to be out of the city limits by dark. (Taken in 2004),38.5537,-89.5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Gillespie,IL,1,,,,,,,,,,,,,4,,3,3,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5599,,1,,,,,,,,,,,,,,4105,,1,,,,,,,,,,,,,,3457,,,,,,,0,,,,,,,,,3645,,1,,,,,,3412,3363,11,,,,,3,3319,,5*,,,,,0,,,,,,,,,"A man saw \""a sign on the edge of Gillespie stating there were to be no 'niggers' in the town. The sign was said to be there in the late 1950s or early 1960s. He also said even after the sign was removed", it was still an unwritten rule that black people entering this town would not be tolerated, day or night.\n\n\nAll of the African Americans in this year were children\/ probably adopted by white families.,39.1298,-89.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Girard,IL,1,,,,,,,,,,,,,3,,0,0,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164,,,,,,,,2245,2241,3,,,,,,,,,,,,,,,,,,,,,,email 1\/2008 Auburn resident, 1971-89, reports Girard is sundown:\r\n\r\nI saw the information regarding your research of Sundown Towns in the current Teaching Tolerance magazine.  There are not many central Illinois towns listed on your list and I most certainly grew up in a sundown town.  Auburn, where I spent the first 23 years of my life," was an all white town...no other ethnic groups were present or allowed. There was a saying that \""once the sun went down"," no niggers were allowed in town.\""  Well", in all actuality, no black people were allowed in town at all; day or night.  All three schools from K to 12, were all white the entire time I was there from 1977 to 1989.  As far as I know, until just recently, that hadn't changed.  But Auburn was not the only town, there was Thayer, Virden, Divernon, Pawnee, Girard...and some smaller towns in between that most certainly had unwritten rules about black people.  I just thought that I would add to your wealth of information and maybe you could do some more research into the towns in central Illinois.\r\n,39.4464,-89.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,Glen Carbon,IL,2,4,,,,,,,,,,,,4,,1,2,4,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7731,,,,,,,,"10,425",9288,726,,,,,,,,,,,,,,,,,,,,,,The ordinance was found in 1992.  The town was extremely hostile to blacks, possibly not even letting them travel through. \n\nIn about 1992, one resident who had looked through many old ordinances said that she found city council minutes that reference the ordinance. \n\n\nSince about 1990, a large number of African Americans have moved into the town. It is surely no longer enforcing its sundown policies. However," one African American man who moved into the town in 1999 says he experiences \""subtle racism\"" from many white residents", both old and young. (email; January 2010),38.7484,-89.9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Glen Ellyn,IL,2,2,,,,,,,,,,,,2,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,,,,,,,,793,,,,,,,,,,,,,,,,2851,,23,,,,,,7680,,6,,,,,,8055,,39,,,,,,9524,,33,,,,,,15972,,61,,,,,,21909,,77,,,,,,,,,,,,,,24944,23450,497,,,,,,26999,24163,575,,,,,,,,,,,,,,,,,,,,,,A man remarked that his wife felt white supremacy existed on some level in the town.  She described family life there as having fighting, violence, and incest.  People in the town called her a liar, because such things don't happen in Glen Ellyn," only among \""minorities","\"" of which Glen Ellyn didn't have any.\n\nA 1967 SUN TIMES story listed Glen Ellyn as a town that \""may be about to let in black families","\"" which of course implied that as of 1967", it was still a sundown town. Cf. %u201CDeerfield and Ollympia Fields May Be Opening,%u201D Chicago Sun Times, 9\/21\/1967. \n\nBut it does show a non-trivial black population in every decade. The 33 in 1950 might be largely live-in servants; I have not checked. But the growth during the '50s implies that while it may have been hard for African Americans to live in many neighborhoods in Glen Ellyn, the town as a whole was probably not sundown in that decade.\n\nMore research is needed!,41.8775,-88.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Glendale Heights,IL,2,2,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11406,,34,,,,,,,,,,,,,,27973,22845,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In DuPage County.  Possible entire county was sundown.,41.91,-88.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Golconda,IL,,,,,,,,,,,,,,3,,0,0,3,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,,,,,,,,726,693,7,,,,,,,,,,,,,,,,,,,,,,Golconda and all of Pope County have traditionally been nearly all-white.\n\nHowever, in 1990 one of two Golconda MCDs had 0 blacks.  The other had 143, but that included 138 males age 16-24 ,37.3673,-88.4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Goreville,IL,1,,1,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,,0,,,,,,,,,,,,,,,,,,,,,,1275,,0,,,,,,1240,,0,,,,,,,,,,,,,,1004,,0,,,,,,1109,,1,,,,,,,,,,,,,,872,,1,,,,,,938,925,0,,,,,,,,,,,,,,,,,,,,,,"\t\""'I'm sure Goreville is like that!' My husband told \nme", 'If they [blacks] came in," they [his white friends] \nkept guns.'\""  She pooh-poohed it; he said", no, they're \nserious.  \n\tParents grew up there.  Sure it's sundown. -- \nconversation with wife of Goreville native," 1\/2004. \n\n\n\""He told me black families usually avoid Goreville", but if one moves to town," the town finds a way to get the family to move.\"" -Someone who grew up in the town", quoted second hand via email, March 2012,37.5545,-88.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,Granite City,IL,2,4,,,,,,,,,,,,4,,1,0,5,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9903,,18,,,,,,14757,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40440,40298,6,,,,,,,,,,,,,,"32,862",,,,,,,,"31,301","29,653",622,,,,,,,,,,,,,,,,,,,,,,Email 1\/2008\r\nToday Granite City has a small and growing black population that seems to fare OK. \r\n***\r\n\r\nThe population of Granite City was booming between 1890 and 1930, while the African American population dwindled as each year passed. In the early 1900's, there is said to have been an African American school, but no one seems to know what happened to it and why it dissapeared. ,38.7014,-90.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,Grant Park,IL,1,0,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,1038,0,,,,,,1024,1004,0,,,,,,1358,1341,1,,,,,,,,,,,,,,,,,,,,,,"In 1988 a rumor indicated a black family would be coming to town.  A longtime resident remark in regards to the move that \"" In short"," they were NOT going to be made welcome.\""  \n\n1970s there were two black children in the community", but they were adopted by a white minister and though they were public tolerated, people made nasty comments in private, according to a longtime resident.,41.2454,-87.6425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Grayville,IL,1,,,,,,,,,,,,,3,,0,0,3,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043,,,,,,,,1725,1702,2,,,,,,,,,,,,,,,,,,,,,,According to residents who lived in Grayville during the 1970s, there were various places where blacks could not eat.,38.2575,-87.9936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Greenfield,IL,1,,,,,,,,,,,,,2,,0,0,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,,,,,,,,1179,1170,1,,,,,,,,,,,,,,,,,,,,,,,39.3437,-90.2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
